date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-26 23:59:59,diebosschenaer,,0,0,0,"Normal life, where the fuck are you?! Please come back! I miss you and that kills me and make me scared.... #Covid19NL #Covid19 #Coronavirus",,,#Covid19NL #Covid19 #Coronavirus,1243326868394250242,https://twitter.com/diebosschenaer/status/1243326868394250242
2020-03-26 23:59:59,DonnaLampkin,,0,0,0,"Count down just a minute away @GovKemp along with @KeishaBottoms and other state leaders @wsbtv #COVID19 #coronavirus #InThis2gether",,@GovKemp @KeishaBottoms @wsbtv,#COVID19 #coronavirus #InThis2gether,1243326864694927362,https://twitter.com/DonnaLampkin/status/1243326864694927362
2020-03-26 23:59:58,kennedypj,,0,0,0,"News headline today: ""Worldwide coronavirus cases top 500,000, doubling in just over a week"". Well, each person passes it to 3 people typically; then, by early week, we'll be at 1.5 million. #coronavirus #COVID19",,,#coronavirus #COVID19,1243326863273058305,https://twitter.com/kennedypj/status/1243326863273058305
2020-03-26 23:59:56,RanJaydom,,0,0,1,"So now we lead the world in Coronavirus cases. If only certain people took it seriously in the beginning, things may have been different. #COVID19",,,#COVID19,1243326853923983360,https://twitter.com/RanJaydom/status/1243326853923983360
2020-03-26 23:59:54,johnny_83,,1,0,1,"Do you think this could happen? #COVID19 #coronavirus #vaccine #antibodies",,,#COVID19 #coronavirus #vaccine #antibodies,1243326845929623554,https://twitter.com/johnny_83/status/1243326845929623554
2020-03-26 23:59:54,GarryPride,,0,0,0,"Really ITV2?...Contagion? Hahaha. Well it's either highly appropriate or just the opposite depending on how you look at it. #Contagion #coronavirus #COVID19",,,#Contagion #coronavirus #COVID19,1243326845346611202,https://twitter.com/GarryPride/status/1243326845346611202
2020-03-26 23:59:53,Celtic_Films,ramzpaul,0,0,3,"The flu has a kill percentage of .1% The #COVID19 has a kill percent of 1.4% Coronavirus is well over 10 times more deadly than the flu, according to this scientific article: ",,,#COVID19,1243326843262042113,https://twitter.com/Celtic_Films/status/1243326843262042113
2020-03-26 23:59:52,Caligraphy215,,0,0,0,"#TheCALvary, I beat the #blaccball!! #BurnNotice Vol 1 post Rona #covid19 #coronavirus! #CALWroteThis #CALvaryIsFamily",,,#TheCALvary #blaccball #BurnNotice #covid19 #coronavirus #CALWroteThis #CALvaryIsFamily,1243326835204788226,https://twitter.com/Caligraphy215/status/1243326835204788226
2020-03-26 23:59:50,DonnaLampkin,,0,1,1,"Drive thru confessions - Wow @TonyThomasWSB @wsbtv #InThis2gether #COVID19 #coronavirus ",,@TonyThomasWSB @wsbtv,#InThis2gether #COVID19 #coronavirus,1243326829269835778,https://twitter.com/DonnaLampkin/status/1243326829269835778
2020-03-26 23:59:47,SpherePR,,0,0,0,"Coronavirus: Dyson making 10,000 'CoVent' ventilators to help UK's fight against COVID-19 https://www.9news.com.au/world/coronavirus-dyson-ventilators-uk-covent-healthcare-workers-support-covid-19-world/4d160293-9478-46a8-b81f-27bbd26a0f06?ocid=edm-nine.com.au-ninedaily--200327&amp;mktg_scr=edm-ninedaily #dyson #coronavirus #covid19",,,#dyson #coronavirus #covid19,1243326816795783168,https://twitter.com/SpherePR/status/1243326816795783168
2020-03-26 23:59:46,panconpodcast,,0,3,7,"Mike Beltrán is back in this new episode to talk about the first week of the #coronavirus #restaurant shutdown, #shelteringinplace, @UberEats, relief funds for employees laid off in the wake of #COVID19 and more. @PIGinc had a lot to say.",,@UberEats @PIGinc,#coronavirus #restaurant #shelteringinplace #COVID19,1243326813167931394,https://twitter.com/panconpodcast/status/1243326813167931394
2020-03-26 23:59:46,VixenLLC,,0,3,4,"While everyone is selling #handsanitizer and #facemasks, those things truly won’t help you. But I am selling what will! #nanoparticles #silver For more info email me at bookjudijai@yahoo.com- There is much more to know. #CoronavirusLockdown #coronavirus #COVID19 #SARS",,,#handsanitizer #facemasks #nanoparticles #silver #CoronavirusLockdown #coronavirus #COVID19 #SARS,1243326809984417794,https://twitter.com/VixenLLC/status/1243326809984417794
2020-03-26 23:59:45,TheMarcus,,1,0,0,"Here we go!!! @verizon #PayItForwardLIVE https://twitter.com/i/events/1242569972498354177 @davematthewsbnd #COVID19 #coronavirus",,@verizon @davematthewsbnd,#PayItForwardLIVE #COVID19 #coronavirus,1243326805731348480,https://twitter.com/TheMarcus/status/1243326805731348480
2020-03-26 23:59:41,mbenavidesnyc,,0,0,0,"And that's all I got to say about that. #BeYou #covid_19 #coronavirus #WellGetThroughThis . . (reshared from my @mbenavidesnyc account) https://www.instagram.com/p/B-N1a-gg7xa/?igshid=57yzktzt857",,@mbenavidesnyc,#BeYou #covid_19 #coronavirus #WellGetThroughThis,1243326789545533444,https://twitter.com/mbenavidesnyc/status/1243326789545533444
2020-03-26 23:59:40,DannyWijnhoud,,0,1,0,"#Netherlands #coronavirus #Awareness #rap hit topping #Dutch #charts! #oneandhalfmeters 1.5 metres #keepdistance! #AliB featuring #Poke &amp; #Judeska - #Anderhalf (PROD. MB &amp; UNL ) #socialdistancing #Coronasong coronasong #coronavirus #covid19 @AliBouali",,@AliBouali,#Netherlands #coronavirus #Awareness #rap #Dutch #charts #oneandhalfmeters #keepdistance #AliB #Poke #Judeska #Anderhalf #socialdistancing #Coronasong #coronavirus #covid19,1243326788203360258,https://twitter.com/DannyWijnhoud/status/1243326788203360258
2020-03-26 23:59:40,__alexmichael,,0,0,0,"I am trying to cure the Coronavirus (COVID-19) myself trying to improve vaccines to this awful disease but we need some noodz can anyone help out ?",,,,1243326785590153216,https://twitter.com/__alexmichael/status/1243326785590153216
2020-03-26 23:59:38,syssecserv,,0,0,0,"So I'm not going to stop going out and about in the community, and I'm not going to comply with any martial law, and I'm not going to wear any mask, because I do not fear COVID19, AKA coronavirus, because I'm willing to lose my life for Yehoshua's Sake so that I may find my life.",,,,1243326777348493317,https://twitter.com/syssecserv/status/1243326777348493317
2020-03-26 23:59:38,COVID19Tracker,lkeiller,1,0,1,"I wasn't watching the bot. There was a massive spike in cases and the bot yeeted itself. Give me a moment.",,,,1243326776790536192,https://twitter.com/COVID19Tracker/status/1243326776790536192
2020-03-26 23:59:38,KasiaNortheast,,1,0,1,"If you feel the need to wear gloves and a mask during this outbreak, don't be an asshole and throw them on the ground after you incorrectly take them off you selfish twat waffle. #CoronaVillains #COVID2019 #COVIDIDIOT #COVID19 #coronavirus",,,#CoronaVillains #COVID2019 #COVIDIDIOT #COVID19 #coronavirus,1243326776543260677,https://twitter.com/KasiaNortheast/status/1243326776543260677
2020-03-26 23:59:38,alexjgoldstein,,1,4,14,"Rod Powell, Vail, Colorado Michael Sorkin, 72, New York City Lipa Freidrich, 39, Monsey, New York Mike Westbrook, Jefferson County, Texas May their memories be a blessing. #covid19 #coronavirus **All photos/info from public news reports** (21/x) ",,,#covid19 #coronavirus,1243326776312508419,https://twitter.com/alexjgoldstein/status/1243326776312508419
2020-03-26 23:59:37,Zachwithissues,,0,0,2,"Thursday of the quarantine that's lasting forever. I definitely did not stock enough recreational drugs for this. Next time it's definitely going to be the entire briefcase from Fear and Loathing in Las Vegas. #coronavirus #covid19 #dallas",,,#coronavirus #covid19 #dallas,1243326775259774977,https://twitter.com/Zachwithissues/status/1243326775259774977
2020-03-26 23:59:37,CaesarDarias,,1,0,1,"Chicago mayor threatens to close the waterfront: #coronavirus #COVID19 ",,,#coronavirus #COVID19,1243326772709601284,https://twitter.com/CaesarDarias/status/1243326772709601284
2020-03-26 23:59:36,cfbcity,,0,7,8,"Friday 27th March 2020 front page newspaper collage #uk #coronavirus #COVID19 #Checkpoint #StayHomeSaveLives #frontpagestoday #tomorrowspaperstoday",,,#uk #coronavirus #COVID19 #Checkpoint #StayHomeSaveLives #frontpagestoday #tomorrowspaperstoday,1243326771107414016,https://twitter.com/cfbcity/status/1243326771107414016
2020-03-26 23:59:36,rangegrrl,,0,0,0,"As Montana's confirmed (tested) COVID-19 cases jumped from 71-90 and Gallatin County's jumped from 24-38 today, Governor Bullock has issued a Stay at Home order. #coronavirus #COVID #COVID2019 #Montana",,,#coronavirus #COVID #COVID2019 #Montana,1243326770884956162,https://twitter.com/rangegrrl/status/1243326770884956162
2020-03-26 23:59:36,albertarabbit,,1,4,5,"'We should start thinking about the next one': Coronavirus is just the first of many pandemics to come, environmentalists warn #covid_19 #cdnpoli #bcpoli #climatecrisis",,,#covid_19 #cdnpoli #bcpoli #climatecrisis,1243326770096594944,https://twitter.com/albertarabbit/status/1243326770096594944
2020-03-26 23:59:35,CallumLynn7,CDsAviation1,0,0,1,"To the NHS! The National HEROES Service! #COVID2019 #NHSheroes #HealthService #Saviours #coronavirus #COVID19 #clapforthenhs #clapforourcarers #CovidNGR #StayHomeSA #clap #clapfornhs #Heroes",,,#COVID2019 #NHSheroes #HealthService #Saviours #coronavirus #COVID19 #clapforthenhs #clapforourcarers #CovidNGR #StayHomeSA #clap #clapfornhs #Heroes,1243326765168123904,https://twitter.com/CallumLynn7/status/1243326765168123904
2020-03-26 23:59:33,PaulBMcGill,abelcider_wine,0,0,2,"Covid 19 Coronavirus: Hockey star Gemma McCaw's lockdown trick shot challenge to Kiwis ",,,,1243326757136023552,https://twitter.com/PaulBMcGill/status/1243326757136023552
2020-03-26 23:59:32,HamHamo7,HamHamo7,1,0,0,"‘Iranian #coronavirus diagnostic test kits ready to go to global market’ #Iran #IranFightsCorona #Covid19 https://www.presstv.com/Detail/2020/03/25/621583/Iran-coronavirus-test-kits-",,,#coronavirus #Iran #IranFightsCorona #Covid19,1243326754665541634,https://twitter.com/HamHamo7/status/1243326754665541634
2020-03-26 23:59:30,morewines,realDonaldTrump,0,0,0,"I don't know. I can see you. #coronavirus #COVID19 #VoteGOPout in 2020 for sacrificing #NationalSecurity. If this Nation is not secure. NOTHING - ELSE - MATTERS! #Resist #Resistance #TheResistance #SignOfResistance #indivisible #indivisibleteam ",,,#coronavirus #COVID19 #VoteGOPout #NationalSecurity #Resist #Resistance #TheResistance #SignOfResistance #indivisible #indivisibleteam,1243326744817356800,https://twitter.com/morewines/status/1243326744817356800
2020-03-26 23:59:29,sorsoup,MarilynShephe15,0,0,0,"You point being? In the context of 2020 coronavirus means SARS-CoV-2 which causes covid-19.",,,,1243326741462073347,https://twitter.com/sorsoup/status/1243326741462073347
2020-03-26 23:59:25,StanleyGBuford,,0,0,0,"COVID-19: Genius black woman Dr Corbett leads team to find vaccine for coronavirus https://yen.com.gh/151397-meet-dr-corbet-black-woman-leading-charge-coronavirus-vaccine.html?utm_source=twitter&amp;utm_medium=ps",,,,1243326723019673600,https://twitter.com/StanleyGBuford/status/1243326723019673600
2020-03-26 23:59:25,aceboogs00,,0,0,0,"Every song/album that drop come November gone mention Corona virus or Covid-19 ",,,,1243326722487042049,https://twitter.com/aceboogs00/status/1243326722487042049
2020-03-26 23:59:24,wanpxp,,0,0,1,"Coronavirus Update (Live): 529,614 Cases and 23,976 Deaths from COVID-19 Virus Outbreak - Worldometer https://www.worldometers.info/coronavirus/#countries",,,,1243326721102729218,https://twitter.com/wanpxp/status/1243326721102729218
2020-03-26 23:59:22,JonangusMackay,,0,4,4," By yon bonny braes. —And yet bonnier bulging bank accounts: #monarchy #covid19 #coronaVirus ",,,#monarchy #covid19 #coronaVirus,1243326711170826241,https://twitter.com/JonangusMackay/status/1243326711170826241
2020-03-26 23:59:21,IslanderNews,,0,0,0,"38 more COVID19 cases in Miami-Dade reported today. https://1l.ink/DZ4DC73 #islandernews #keybiscayne #coronavirus #covid19",,,#islandernews #keybiscayne #coronavirus #covid19,1243326706997432321,https://twitter.com/IslanderNews/status/1243326706997432321
2020-03-26 23:59:21,ChieftainNews,,0,6,6,"BREAKING NEWS: An 81-year-old woman who tested positive for coronavirus in Pueblo County has died, marking the area’s first fatal case of COVID-19. ",,,,1243326706359902209,https://twitter.com/ChieftainNews/status/1243326706359902209
2020-03-26 23:59:16,jutamans,,0,0,0,"#covid19 #pandemic Coronavirus US live: US now has more cases than any other country ",,,#covid19 #pandemic,1243326687942754304,https://twitter.com/jutamans/status/1243326687942754304
2020-03-26 23:59:16,COVID19Tracker,,0,0,0,"Technical difficulties, apparently the tweet got so long it was impossible to send, so it crashed...repeatedly...",,,,1243326685019172864,https://twitter.com/COVID19Tracker/status/1243326685019172864
2020-03-26 23:59:15,HamfistHarold,TheNumba1Guy,1,0,32,"Or perhaps when Trump imprisons and tortures the doctors who report honestly on the infection and death rates, or shutters the facility that released the map of the coronavirus genome, or only contributed a paltry $20M to the WHO to combat #COVID19...",,,#COVID19,1243326680262938625,https://twitter.com/HamfistHarold/status/1243326680262938625
2020-03-26 23:59:14,LuluWalcott1,,0,0,0,"#Books #Stories #EdgarAllanPoe #Coronavirus #Covid19 --&gt; Edgar Allan Poe’s 19th century story has never felt more timely. ",,,#Books #Stories #EdgarAllanPoe #Coronavirus #Covid19,1243326679289745408,https://twitter.com/LuluWalcott1/status/1243326679289745408
2020-03-26 23:59:13,TannerHealthSys,,0,0,0,"Be responsible. Staying home saves lives. Use technology to stay in touch with loved ones. Reduce your risk of getting sick or carrying COVID-19 to others. #TannerHealthSystem #stayhomeforus #COVID_19 #coronavirus ",,,#TannerHealthSystem #stayhomeforus #COVID_19 #coronavirus,1243326671459098631,https://twitter.com/TannerHealthSys/status/1243326671459098631
2020-03-26 23:59:11,LOVEBRATSAXENA,,1,0,0,"****COVID19 UPDATE**** #COVID2019 #CoronavirusOubreak #coronavirusinpakistan #COVID #COVIDIDIOT #Covid19usa #coronavirus #coronavirusindia Corona spread timeline",,,#COVID2019 #CoronavirusOubreak #coronavirusinpakistan #COVID #COVIDIDIOT #Covid19usa #coronavirus #coronavirusindia,1243326666912530432,https://twitter.com/LOVEBRATSAXENA/status/1243326666912530432
2020-03-26 23:59:11,latigbo,,2,0,1,"BREAKING NEWS: Burundi is the only African country without any case of coronavirus. When the Minister Of Health was asked about the secret behind the zero case of covid-19, this is what he had to say; ""It is very simple. We don't have the testing kits.""",,,,1243326666790916106,https://twitter.com/latigbo/status/1243326666790916106
2020-03-26 23:59:10,Aspies123,,1,0,0,"Trump supporters are saying, ""why didn't Biden or others warn the country earlier""? I thought we did. But, isn't Trump the president? Coronavirus #CoronavirusOubreak #COVID19 #COVID2019 #ChineseVirus #GOPCorruptionOverCountry @FoxNews @gtconway3d @JoeBiden",,@FoxNews @gtconway3d @JoeBiden,#CoronavirusOubreak #COVID19 #COVID2019 #ChineseVirus #GOPCorruptionOverCountry,1243326660012912642,https://twitter.com/Aspies123/status/1243326660012912642
2020-03-26 23:59:09,Longfellow_TV,,0,0,0,"#BREAKING: With at least 82,474 #coronavirus cases recorded, the US now has more cases than any other nation, including China. #COVID19 ",,,#BREAKING #coronavirus #COVID19,1243326657282412545,https://twitter.com/Longfellow_TV/status/1243326657282412545
2020-03-26 23:59:07,3XS0,,0,0,2,"Americans donated medical supplies to #China, and now China is selling supplies to other countries. Is there anything too base, inhumane, cruel, or cynical for Chinese leaders? Do they not have a sense of shame? #coronavirus #COVID19",,,#China #coronavirus #COVID19,1243326649808142336,https://twitter.com/3XS0/status/1243326649808142336
2020-03-26 23:59:03,HamHamo7,HamHamo7,1,0,0,"‘Iranian #coronavirus diagnostic test kits ready to go to global market’ #Iran #IranFightsCorona #Covid19 https://www.presstv.com/Detail/2020/03/25/621583/Iran-coronavirus-test-kits-",,,#coronavirus #Iran #IranFightsCorona #Covid19,1243326632938569730,https://twitter.com/HamHamo7/status/1243326632938569730
2020-03-26 23:59:01,duranko7,,0,1,1,"The United States now has more coronavirus cases reported than any other country in the world. #COVID19 #TBJoshua #Africa",,,#COVID19 #TBJoshua #Africa,1243326624705150984,https://twitter.com/duranko7/status/1243326624705150984
2020-03-26 23:59:00,VOANews,,4,27,36,"CORONAVIRUS: The streets of America's largest city seemed empty Thursday, as millions of New Yorkers heeded a government order that bars them from socializing in public. The U.S. reported 83,144 COVID-19 cases, and 1,201 deaths, so far. https://www.voanews.com/science-health/coronavirus-outbreak/100-new-yorkers-die-24-hour-period-covid-19",,,,1243326617797066753,https://twitter.com/VOANews/status/1243326617797066753
2020-03-26 23:58:59,lcmlaw_ph,,0,0,2,"R.A. NO. 11469. DECLARING EXISTENCE OF NATIONAL EMERGENCY ARISING FROM THE CORONAVIRUS DISEASE 2019 (COVID-19)... ",,,,1243326615758745600,https://twitter.com/lcmlaw_ph/status/1243326615758745600
2020-03-26 23:58:57,parttime_poet,,0,0,0,"In just 3 hours US went from third place to the country with most #Covid_19 cases in the world. #CoronaVirus #Pandemic #ItsTooLateNow #WorldLockdown",,,#Covid_19 #CoronaVirus #Pandemic #ItsTooLateNow #WorldLockdown,1243326605105258497,https://twitter.com/parttime_poet/status/1243326605105258497
2020-03-26 23:58:56,AlexanderNet,michelle_martha,0,0,1,"This may be what the current smart bathroom looks like. It takes a #CoronavirusOutbreak to create a #ToiletPaperPanic. #Covid19 #coronavirus Meanwhile, here is a BIG #ClapForOurCarers",,,#CoronavirusOutbreak #ToiletPaperPanic #Covid19 #coronavirus #ClapForOurCarers,1243326600105431040,https://twitter.com/AlexanderNet/status/1243326600105431040
2020-03-26 23:58:50,aSaferApproach,CATA_AT,0,0,0,"COVID-19: As an athletic trainer, how are you impacting health care remotely or on the front lines? Submit your photos and stories here: http://nata.org/node/216428. #coronavirus #COVID19 #NATM2020 #ATsinAction",,,#coronavirus #COVID19 #NATM2020 #ATsinAction,1243326578869878784,https://twitter.com/aSaferApproach/status/1243326578869878784
2020-03-26 23:58:48,alialzanaty1,WHO,0,0,4,"Our prayers for all medical and auxiliary medical teams all over the world. These heroes are in the first ranks in these difficult circumstances. They entered a difficult battle with a fierce enemy.#coronavirus #COVID19 ",,,#coronavirus #COVID19,1243326566828048384,https://twitter.com/alialzanaty1/status/1243326566828048384
2020-03-26 23:58:43,Maudes_Market,,0,0,0,"Clothes are optional now. We are going to be savages by the time we're allowed to interact with people again. #COVID19 #coronavirus #QuarantineLife",,,#COVID19 #coronavirus #QuarantineLife,1243326548926582786,https://twitter.com/Maudes_Market/status/1243326548926582786
2020-03-26 23:58:40,Amb_MacGregor,HelenaFraserUN,0,1,4,"Well done to our partners @un_uzbekistan... The @OSCE_PCUZ is also *virtually* open for business during this period of #StayHome... #COVID19 #coronavirus ",,@un_uzbekistan @OSCE_PCUZ,#StayHome #COVID19 #coronavirus,1243326534233907200,https://twitter.com/Amb_MacGregor/status/1243326534233907200
2020-03-26 23:58:37,Factozoidal,,0,0,0,"The US #covid19 #coronavirus seem to be suddenly spiking? https://www.worldometers.info/coronavirus/",,,#covid19 #coronavirus,1243326522485866497,https://twitter.com/Factozoidal/status/1243326522485866497
2020-03-26 23:58:36,aSaferApproach,AndyCarterATC,0,0,0,"COVID-19: As an athletic trainer, how are you impacting health care remotely or on the front lines? Submit your photos and stories here: http://nata.org/node/216428. #coronavirus #COVID19 #NATM2020 #ATsinAction",,,#coronavirus #COVID19 #NATM2020 #ATsinAction,1243326517318422528,https://twitter.com/aSaferApproach/status/1243326517318422528
2020-03-26 23:58:35,EducationEasier,,0,0,0,"Coronavirus (#COVID19): How to Talk to Your #Child https://kidshealth.org/en/parents/coronavirus-how-talk-child.html#.Xn1BaRdFqvQ.twitter #parents #students #educators #StayHome @EducationEasier #ThursdayThoughts",,@EducationEasier,#COVID19 #Child #parents #students #educators #StayHome #ThursdayThoughts,1243326512054632456,https://twitter.com/EducationEasier/status/1243326512054632456
2020-03-26 23:58:34,AshleyChan324,Nkiru_Okammelu,0,0,1,"African swine flu is its official name. Just like MERS, where M stands for Middle East. Both are not name of a country. But coronavirus has a official name, Covid19.",,,,1243326511454830592,https://twitter.com/AshleyChan324/status/1243326511454830592
2020-03-26 23:58:32,MarcuswevansSr,,1,1,0,"Dr. Birx: There are still ICU beds and ventilators available in New York: During the White House coronavirus task force briefing. Dr. Birx batted down reports that New York does not have enough ventilators and ICU beds to treat COVID-19 patients. http://www.msnbc.com/msnbc/watch/dr-birx-cautions-against-fears-new-york-doesn-t-have-enough-ventilators-for-coronavirus-patients-81256005953?utm_source=dlvr.it&amp;utm_medium=twitter",,,,1243326502961172481,https://twitter.com/MarcuswevansSr/status/1243326502961172481
2020-03-26 23:58:31,yoshidatomomi3,,0,0,0,"Covid 19 coronavirus: Saudi billionaire Nasser Al Rashid's jet touches down in Christchurch, via @nzherald",,@nzherald,,1243326495507931136,https://twitter.com/yoshidatomomi3/status/1243326495507931136
2020-03-26 23:58:28,Phoenixtl,DrDooleyMD,0,1,0,"Many people in #Detroit, with one of the highest #COVID19 #coronavirus rates in the country, have no running water. #Illinois #NotMeUs",,,#Detroit #COVID19 #coronavirus #Illinois #NotMeUs,1243326486481797120,https://twitter.com/Phoenixtl/status/1243326486481797120
2020-03-26 23:58:28,nilotpal_ch,,0,0,1,"Some myths about Covid-19 busted here. The coronavirus did not escape from a lab. Here's how we know. ",,,,1243326485273985025,https://twitter.com/nilotpal_ch/status/1243326485273985025
2020-03-26 23:58:27,keithpp,NaomiAKlein,1,9,33,"When are Americans going to wake up to a coup by Corporate America? #coronavirus #covid19",,,#coronavirus #covid19,1243326479628414978,https://twitter.com/keithpp/status/1243326479628414978
2020-03-26 23:58:26,marxdeane,,0,1,0,"Give Full Centrelink Support for Kiwis who live and work in Australia. COVID-19 - Sign the Petition! http://chng.it/7MmXRpSt via @ChangeAUS #coronavirus #auspol #LNPfail",,@ChangeAus,#coronavirus #auspol #LNPfail,1243326476906184704,https://twitter.com/marxdeane/status/1243326476906184704
2020-03-26 23:58:24,KikiLuvsTacos,,0,0,0,"@MerrickPetCare give your Hereford, TX plant workers #HazardPay and #SickLeave!! #coronavirus #COVID19",,@MerrickPetCare,#HazardPay #SickLeave #coronavirus #COVID19,1243326469624991745,https://twitter.com/KikiLuvsTacos/status/1243326469624991745
2020-03-26 23:58:22,JoyGrenade,,0,0,0,"Coming soon to a city near you because we simply have people in charge who refused to prepare. #covid19 ‘People Are Dying’: Battling Coronavirus Inside a N.Y.C. Hospital | NYT ... https://youtu.be/bE68xVXf8Kw via @YouTube",,@YouTube,#covid19,1243326459978174466,https://twitter.com/JoyGrenade/status/1243326459978174466
2020-03-26 23:58:21,TheWickedZen,,0,0,0,"German company Bosch has created a rapid covid-19 test ⁦@JohnStossel⁩ ⁦@reason⁩ #coronavirus #covid19 #freemarket Google-translated article: https://translate.googleusercontent.com/translate_c?depth=1&amp;nv=1&amp;rurl=translate.google.com&amp;sl=auto&amp;sp=nmt4&amp;tl=en&amp;u=https://m.faz.net/aktuell/wirtschaft/digitec/coronavirus-pandemie-bosch-erfindet-eigenen-covid-19-schnelltest-16697237.html&amp;usg=ALkJrhgMv57QXdnYmYsNuDHxsSBTNmrVyw",,@JohnStossel @reason,#coronavirus #covid19 #freemarket,1243326456677031936,https://twitter.com/TheWickedZen/status/1243326456677031936
2020-03-26 23:58:20,RochelleDean,,0,0,0,"The US has now surpassed Italy and China in the amount coronavirus cases (COVID-19). We are currently seeing a total of 82 thousand cases in the country, the highest number of cases the world thus far. #COVID2019 @abc_columbia",,@abc_columbia,#COVID2019,1243326450654208000,https://twitter.com/RochelleDean/status/1243326450654208000
2020-03-26 23:58:19,JoyceLaPlant,,0,0,1,"L.A. County reports 9 new coronavirus-related deaths as cases explode to over 1,200 #COVID19 #CoronavirusOubreak #californialockdown #TrumpVirusCoverup #TrumpLiesAboutCoronavirus #VoteBlue2020",,,#COVID19 #CoronavirusOubreak #californialockdown #TrumpVirusCoverup #TrumpLiesAboutCoronavirus #VoteBlue2020,1243326448829468673,https://twitter.com/JoyceLaPlant/status/1243326448829468673
2020-03-26 23:58:18,theRealJobcase,,0,0,2,"It can be hard to keep up with all the topics surrounding #coronavirus. If you live in North or South Carolina, we have all you need to know about the work-life resources in your state! http://jobcase.com/northcarolina http://jobcase.com/southcarolina #covid19 #NC #SC",,,#coronavirus #covid19 #NC #SC,1243326444845096962,https://twitter.com/theRealJobcase/status/1243326444845096962
2020-03-26 23:58:16,KCFord7,,0,2,0,"WE’RE NUMBER 1 ⁦@POTUS⁩ You always do like to be FIRST! You WIN! #COVID19 #coronavirus #UPDATE #MostInfected #EpicFail #WorstCountry #DoNotComeToUSA #VoteBlueNoMatterWho #BlueWave2020 #Repost #Retweet",,@POTUS,#COVID19 #coronavirus #UPDATE #MostInfected #EpicFail #WorstCountry #DoNotComeToUSA #VoteBlueNoMatterWho #BlueWave2020 #Repost #Retweet,1243326435000975360,https://twitter.com/KCFord7/status/1243326435000975360
2020-03-26 23:58:13,TheElephantCon1,,0,0,0,"COVID 19: 'Nature is sending us a message’, says UN environment chief | Coronavirus outbreak | #Guardian - No one sends us a message, we are just forced to face our own doings. #TheElephantConspiracy - A story of courage and hope. http://bit.ly/2UyrErP",,,#Guardian #TheElephantConspiracy,1243326420509757442,https://twitter.com/TheElephantCon1/status/1243326420509757442
2020-03-26 23:58:12,HamHamo7,,0,0,0,"‘Iranian #coronavirus diagnostic test kits ready to go to global market’ #Iran #IranFightsCorona #Covid19 https://www.presstv.com/Detail/2020/03/25/621583/Iran-coronavirus-test-kits-",,,#coronavirus #Iran #IranFightsCorona #Covid19,1243326418018275328,https://twitter.com/HamHamo7/status/1243326418018275328
2020-03-26 23:58:12,MaxHeeler,JoeNBC,0,0,0,"Joe didn't tweet about #COVID19 #coronavirus until this tweet ",,,#COVID19 #coronavirus,1243326416227389440,https://twitter.com/MaxHeeler/status/1243326416227389440
2020-03-26 23:58:11,FridayHeadlines,,0,0,0,"Amazon warehouses are getting hit with coronavirus cases | Coronavirus COVID-19 Watch ",,,,1243326411416485892,https://twitter.com/FridayHeadlines/status/1243326411416485892
2020-03-26 23:58:10,leeseongwee,,1,0,0,"#COVID19 The latest coronavirus numbers: Infected numbers are still QUESTIONABLE for some countries due to lack of testing 1) #Korea Deaths:131, Infected:9,241 2) #Italy Deaths:8,215, Infected:80,589 3) #USA Deaths:1,209, Infected:83,672 4) #UK Deaths:578, Infected: ???",,,#COVID19 #Korea #Italy #USA #UK,1243326409751158784,https://twitter.com/leeseongwee/status/1243326409751158784
2020-03-26 23:58:09,junespring,,0,1,1,"UPDATE: Coronavirus COVID-19 Global Cases as of 3/27/2020, 6:45:12 AM. Source: https://coronavirus.jhu.edu/map.html #Covid19 #Coronavirus #StayHome #StaySafe #SaveLife",,,#Covid19 #Coronavirus #StayHome #StaySafe #SaveLife,1243326403694608384,https://twitter.com/junespring/status/1243326403694608384
2020-03-26 23:58:05,DoctorPanama,,0,0,1,"Coronavirus: In Massachusetts, medical students from Harvard, UMass, BU and Tufts graduate early to join the chaotic response to #COVID19 ",,,#COVID19,1243326390302277637,https://twitter.com/DoctorPanama/status/1243326390302277637
2020-03-26 23:58:05,savagebrandon,,0,0,1,"Thanks to the internet, I hope all the jags who are in photos for spring break in Florida/elsewhere get denied jobs. Like, “you don’t represent our values, and have no concern for society or human life. Thanks for applying.” #CoronavirusOubreak #coronavirus #COVID19 #COVID2019",,,#CoronavirusOubreak #coronavirus #COVID19 #COVID2019,1243326389559926788,https://twitter.com/savagebrandon/status/1243326389559926788
2020-03-26 23:58:02,kxty_c,printhetha,1,3,16,"Corona virus isn’t a new virus. It is a family of viruses that cause specific diseases such as SARS, MERS, and then now, CoViD-19. But the interesting point here is how they described corona v. as some bio weapon who knows... ",,,,1243326377354334208,https://twitter.com/kxty_c/status/1243326377354334208
2020-03-26 23:58:00,pcmahq,,0,1,9,"Regular communication, empathy between suppliers and planners, and proactive thinking — considerations like these can help us all get through the #COVID19 crisis together. @pcmaconvene talks with @LeadingAge's Sharon Sullivan: https://pcma.co/2WwC108 #coronavirus #eventprofs",,@pcmaconvene @LeadingAge,#COVID19 #coronavirus #eventprofs,1243326368902979585,https://twitter.com/pcmahq/status/1243326368902979585
